,Sod,Time_pt,Bank eric,Baue rubi,Chor spha,Damp stri,Empo minu,Epac obtu,Tetr turf,Ento stri,Gono micr,Mitr poly,Scho brev,Dill flor,Good dimo,Lepi limi,Lept squa,Lept poly,Viol sieb,Baec imbr,Gono sals,Lept juni,Lept tena,Sela ulig,Spre inca,Symp palu,Cass pube,Mono lini,Ptil deus,Chor cymb,Dros spat,Dros pelt,Lepi nees,Lepy scar,Baum rubi,Cryp eric,Styl line,Baec lini,Dros bina,Bank oblo,Boro parv,Lepi fili,Lept gran,Stac nuda,Lepi scar,Hake tere,Lind lini,Baum tere,Cony albi,Gahn sieb,Glei dica,Gono teuc,Isol inun,Junc plan,Deye deci,Glei micr,Utri late,Mela squa,Gymn spha,Vimi junc,Xyri oper,Cent fasc,Poma ferr,Ager aden,Andro virgi,Acac rubi,Blan nobi,Xyri ustu,Good bell,Thys junc,Eury comp,Xant resi,Xyris oper,Mitr palu,Bank robu,Xyri junc,Call citr,Vill exal,Spor grac,Lyco late,Baum gunn,Noto micr,Grev acan,Epac palu,Loma cyli,Pult diva,Plin para,Alma incu,Come retu,Epac micr,Scae albi,Loma long,Xant pilo,Acac ptyc
320,KT_TT_05,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,KT_TT_06,6,0,0,0,0,0,0,0,0,0,0,0,0,0,36.3616,0.2599,0,0,0,0,0.1086,0,0,0,0,0,0,0,0,0,0,0,0,2.7332,0,0,0.2026,0,0,0,0,0.4101,0,0,0,0,0,0,0,0,0,0,0,0,3.2302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7585,0,0,0.3729,0,0,0,0,0,0,0,0,0,0
322,KT_TT_06,9,0,0,0,0,0,0,14.5258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,KT_TT_07,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,KT_TT_07,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2869,0,0,0,0,0,0,0,0,0,0,0,0,2.1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8095,0,0,0,0,0,0,0,0,0,0,0,0
325,KT_TT_08,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3888,0,0,0,0,0,0,0,0,0,0,0,0,23.021,0,0,0,0,0,0,0,0.3916,0,0,0,0,0,0,0,1.3748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1119,0,0,0,0,0,0,0,0,0,0
326,KT_TT_08,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495,0,0,0,10.7686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,KT_TT_09,6,0,0,0,0,0.1684,4.0982,0,0,0,0,0,0,0,0,0.4707,0,0,0,0,1.9732,0,0,2.494,0,0,0,0,0,0,0,0,0,11.618,0,0,0.4407,0,0,0,0,0.209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,KT_TT_09,9,0,0,0,0,0,0.4227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,KT_TT_10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5263,0,0,0,0,2.7069,0,0,0,0,0,0,0,0,0,0,0,0,5.864,0,0,1.178,0,0,0,0,0.5719,0,0,0,0,0,0,0,0,0,0,0,0,2.1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1949,0,0,0,0,0,0,0,0,0,0
330,KT_TT_10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,KT_TT_11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5098,0,0,0,0,8.5414,0,0.1423,0,0,0,0,0,0,0,0,0,0,3.2004,0,0,0,0,0,0,0,0.8074,0,0,0,0,0,0,0,3.6757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,KT_TT_11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5364,0,0,0,0,0,0,0.2649,0,0,0,4.485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,KT_TT_12,6,0,0,0,0,0,0.3794,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8468,0,0,0,0,0,0,0,0,0,0,0,0,0.8768,0,0,0,0,0,0,0,2.6151,0,0,0,0,0,0,0,0.6872,0,0,0,0,0,0,0,5.4421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8903,0,0,0,0,0,0,0,0,0,0,0
334,KT_TT_12,9,0,0,0,0,0,0,0,0,0,0,12.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191,0,0,0,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,KT_TT_13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,KT_TT_13,9,0,0,0,0,0,1.1822,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9861,0,0.0057,0,0,0,0,0,0,0,0,0,0,3.7293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,KT_TT_14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,KT_TT_14,9,0,0,0,0,14.5728,0.3123,2.5836,0,0,0,0,0,0,0,0,0,0,0,0,2.3261,0,0,1.6165,0,0,0,0,0,0.0244,0,0,0,0,0,0,0,0,0,0,0,3.0037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,KT_TT_15,6,0,0,0,0,1.6071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5137,0,1.0829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,KT_TT_15,9,0,0,0,0,1.6571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2684,0,0.1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0
341,KT_TT_16,6,0,0,0,0,1.4955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.373,0,0,0,0,0,0,0,0,0,0,0,0,61.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5798,0,0,0,0,0,0,0,0,0,0,0
342,KT_TT_16,9,0,0,0,0,0,0,3.272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,KT_TT_17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,KT_TT_17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0039,0,0,0,0,0,0,0,0,0,0,0,0,8.0133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,KT_TT_18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,KT_TT_18,9,0,0,0,0,14.9573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.852,0,0,0,0,0,0,0,0,0,0,0,0,3.6546,0,0,0,0,0,0,0,0.3675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,KT_TT_19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,KT_TT_19,9,0,0,0,0,8.2709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4617,0,0,0,0,0,0,0,0,0,0,0,0,29.7697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,KT_TT_20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,KT_TT_20,9,0,0,0,0,2.9709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0119,0,0,0,0,0,0,0,0,0,0,0,0,144.6815,0,0,0,0,0,0,0,0.1091,0,0,0,0,0,0,0,0,0,0,0,0,0.2133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,KT_TT_21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,KT_TT_21,9,0,0,0,0,4.6451,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,2.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,KT_TT_22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,KT_TT_22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7135,0,0
355,KT_TT_23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,KT_TT_23,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6687,0,0,0,0,0,0,0,0.653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8547,0
357,KT_TT_24,6,0,0,0,0,1.0992,0,9.3867,0,0,0,0,0,0,0,0,0,0,0,0,1.4827,0,0,0,0,0.106,0,0,0,0,0,0,0,10.8919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,KT_TT_24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,KT_TT_25,6,1.402,0,0,0,0,0,0.0065,0,0.9327,0,0,0,0,0,0,0,0,0,0,5.6017,0,0,0,0,0,0,0,0,0,0,0,0,20.0404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,KT_TT_25,9,0,0,0,0,0,0,0,0,0.0039,0,0,0,0,0,0,0,0,0,0,11.168,0,0,0,0,0,0,0,0,0,0,0,0,0.8301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,KT_TT_26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,KT_TT_26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,KT_TT_27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0095,0,0,0,0,0,0,0,0,0,0,0,0,64.8619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,KT_TT_27,9,0,0,0,0,0,0,6.0847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,KT_TT_28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,KT_TT_28,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0019,0,0,0,0,0,0,0,0,0,0,0,0
367,KT_TT_29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,KT_TT_29,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,KT_TT_30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.1622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,KT_TT_30,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,KT_TT_31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8937,0,0,0,0,0,0,0,0,0,0,0,0,28.0308,0,0,0,0,0,0,0,0.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472,0,0,0,0,0,0,0,0,0,0
372,KT_TT_31,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,MH_CH_01,6,0,0,0,0,3.951,3.1229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2206,0,0,0,0,0,0,0,0,0.9039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1465,0,0,0,0,0,0
374,MH_CH_01,9,0,0,0,0,2.1985,1.9066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0285,0,0,0,0,0,0,0,0,1.2758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,0,0,0,0,0,0
375,MH_CH_02,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,MH_CH_02,9,0,0,3.6234,0,0,2.2526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,MH_CH_03,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,MH_CH_03,9,0,0,8.1802,0,0,0.6357,0,0,0,0,15.969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1895,0,0,0,0,0,0
379,MH_CH_04,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,MH_CH_04,9,0,0,0,0,0.0294,1.692,0,0,0,0,15.0482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,MH_CH_05,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,MH_CH_05,9,0,0,0,0,0,0.3596,0,0,0,0,8.6193,0,0,10.0469,0,0,0,0,0,0,0,0,0,0,0,0,3.8267,0,0,0,0,1.259,0,0,0,1.3958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,MH_CH_06,6,1.7755,0,0,0,0.2106,1.5755,5.6111,0,0,0,0,0,0,5.4777,0,0,0,0,0,0,0,0,0,0,0,0,2.5795,0,0,0,0,0,0,0,0,0.2038,0,0,0,0,0.1304,0,0.4191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,MH_CH_06,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
